id,fishmode,d,p,q,mode,income
398,charter,1.0,193.448,2.3014,charter,2.0833333
399,beach,0.0,140.714,0.0678,charter,3.75
399,pier,0.0,140.714,0.0025,charter,3.75
399,private,0.0,159.758,0.0499,charter,3.75
399,charter,1.0,188.758,0.2421,charter,3.75
400,beach,0.0,171.396,0.1049,private,3.75
400,pier,0.0,171.396,0.0451,private,3.75
400,private,1.0,140.714,0.1574,private,3.75
400,charter,0.0,164.714,0.4671,private,3.75
401,beach,0.0,171.396,0.2537,private,3.75
401,pier,0.0,171.396,0.1498,private,3.75
401,private,1.0,270.848,0.0531,private,3.75
401,charter,0.0,295.848,0.0052,private,3.75
402,beach,0.0,107.916,0.0678,charter,3.75
402,pier,0.0,107.916,0.0789,charter,3.75
402,private,0.0,138.598,0.0559,charter,3.75
402,charter,1.0,173.598,0.6456,charter,3.75
403,beach,0.0,115.736,0.1049,private,4.583332
403,pier,0.0,115.736,0.0451,private,4.583332
403,private,1.0,79.254,0.0023,private,4.583332
403,charter,0.0,103.254,0.0046,private,4.583332
404,beach,0.0,266.696,0.5333,charter,4.583332
404,pier,0.0,266.696,0.0069,charter,4.583332
404,private,0.0,79.254,0.0361,charter,4.583332
404,charter,1.0,114.254,0.4216,charter,4.583332
405,beach,0.0,86.658,0.1049,private,2.9166665
405,pier,0.0,86.658,0.0451,private,2.9166665
405,private,1.0,37.752,0.0023,private,2.9166665
405,charter,0.0,61.752,0.0046,private,2.9166665
406,beach,0.0,58.05,0.5333,private,0.4166667
406,pier,0.0,58.05,0.0069,private,0.4166667
406,private,1.0,11.352,0.0361,private,0.4166667
406,charter,0.0,46.352,0.4216,private,0.4166667
407,beach,0.0,86.658,0.1049,private,2.9166665
407,pier,0.0,86.658,0.0451,private,2.9166665
407,private,1.0,37.752,0.0023,private,2.9166665
407,charter,0.0,61.752,0.0046,private,2.9166665
408,beach,0.0,85.698,0.1049,charter,3.75
408,pier,0.0,85.698,0.0451,charter,3.75
408,private,0.0,60.306,0.0023,charter,3.75
408,charter,1.0,84.306,0.0046,charter,3.75
409,beach,0.0,212.658,0.5333,charter,3.75
409,pier,0.0,212.658,0.4522,charter,3.75
409,private,0.0,60.306,0.0156,charter,3.75
409,charter,1.0,95.306,0.0058,charter,3.75
410,beach,0.0,212.658,0.5333,charter,3.75
410,pier,0.0,212.658,0.4522,charter,3.75
410,private,0.0,60.306,0.0156,charter,3.75
410,charter,1.0,95.306,0.0058,charter,3.75
411,beach,0.0,69.498,0.1049,charter,2.9166665
411,pier,0.0,69.498,0.0451,charter,2.9166665
411,private,0.0,48.906,0.0023,charter,2.9166665
411,charter,1.0,72.906,0.0046,charter,2.9166665
412,beach,1.0,85.698,0.2537,beach,3.75
412,pier,0.0,85.698,0.1498,beach,3.75
412,private,0.0,85.698,0.0233,beach,3.75
412,charter,0.0,104.198,0.0219,beach,3.75
413,beach,0.0,53.298,0.1049,private,2.0833333
413,pier,0.0,53.298,0.0451,private,2.0833333
413,private,1.0,37.506,0.1574,private,2.0833333
413,charter,0.0,61.506,0.4671,private,2.0833333
414,beach,0.0,172.458,0.5333,private,2.9166665
414,pier,0.0,172.458,0.4522,private,2.9166665
414,private,1.0,48.906,0.2413,private,2.9166665
414,charter,0.0,83.906,1.0266,private,2.9166665
415,beach,0.0,212.658,0.5333,charter,3.75
415,pier,0.0,212.658,0.0069,charter,3.75
415,private,0.0,60.306,0.0361,charter,3.75
415,charter,1.0,95.306,0.4216,charter,3.75
416,beach,0.0,224.296,0.5333,pier,3.75
416,pier,1.0,224.296,0.4522,pier,3.75
416,private,0.0,66.654,0.2413,pier,3.75
416,charter,0.0,101.654,1.0266,pier,3.75
417,beach,0.0,34.874,0.0678,pier,2.0833333
417,pier,1.0,34.874,0.0789,pier,2.0833333
417,private,0.0,34.874,0.1643,pier,2.0833333
417,charter,0.0,63.874,0.5391,pier,2.0833333
418,beach,0.0,360.126,0.5333,charter,5.4166665
418,pier,0.0,360.126,0.4522,charter,5.4166665
418,private,0.0,77.274,0.0156,charter,5.4166665
418,charter,1.0,112.274,0.0058,charter,5.4166665
419,beach,0.0,34.874,0.0678,charter,2.0833333
419,pier,0.0,34.874,0.0503,charter,2.0833333
419,private,0.0,34.874,0.0276,charter,2.0833333
419,charter,1.0,59.874,0.0029,charter,2.0833333
420,beach,0.0,261.326,0.5333,charter,3.75
420,pier,0.0,261.326,0.4522,charter,3.75
420,private,0.0,56.074,0.0156,charter,3.75
420,charter,1.0,91.074,0.0058,charter,3.75
421,beach,0.0,66.674,0.0678,charter,4.583332
421,pier,0.0,66.674,0.0789,charter,4.583332
421,private,0.0,154.734,0.0559,charter,4.583332
421,charter,1.0,189.734,0.6456,charter,4.583332
422,beach,0.0,77.274,0.0678,charter,5.4166665
422,pier,0.0,77.274,0.0789,charter,5.4166665
422,private,0.0,77.274,0.0971,charter,5.4166665
422,charter,1.0,106.274,0.1648,charter,5.4166665
423,beach,0.0,266.616,0.5333,charter,3.75
423,pier,0.0,266.616,0.4522,charter,3.75
423,private,0.0,108.974,0.2413,charter,3.75
423,charter,1.0,143.974,1.0266,charter,3.75
424,beach,0.0,191.334,0.5333,charter,2.9166665
424,pier,0.0,191.334,0.4522,charter,2.9166665
424,private,0.0,64.35,0.2413,charter,2.9166665
424,charter,1.0,99.35,1.0266,charter,2.9166665
425,beach,0.0,253.174,0.1049,private,9.583336
425,pier,0.0,253.174,0.0451,private,9.583336
425,private,1.0,184.35,0.0023,private,9.583336
425,charter,0.0,208.35,0.0046,private,9.583336
426,beach,0.0,191.334,0.5333,charter,2.9166665
426,pier,0.0,191.334,0.0069,charter,2.9166665
426,private,0.0,64.35,0.0361,charter,2.9166665
426,charter,1.0,99.35,0.4216,charter,2.9166665
427,beach,0.0,49.35,0.0678,private,2.0833333
427,pier,0.0,49.35,0.0789,private,2.0833333
427,private,1.0,67.774,0.0897,private,2.0833333
427,charter,0.0,102.774,1.0905,private,2.0833333
428,beach,0.0,191.334,0.5333,private,2.9166665
428,pier,0.0,191.334,0.0069,private,2.9166665
428,private,1.0,64.35,0.0361,private,2.9166665
428,charter,0.0,99.35,0.4216,private,2.9166665
429,beach,0.0,102.134,0.5333,private,1.2499998
429,pier,0.0,102.134,0.4522,private,1.2499998
429,private,1.0,34.35,0.0051,private,1.2499998
429,charter,0.0,69.35,1.0266,private,1.2499998
430,beach,0.0,191.334,0.5333,charter,2.9166665
430,pier,0.0,191.334,0.4522,charter,2.9166665
430,private,0.0,64.35,0.1665,charter,2.9166665
430,charter,1.0,99.35,0.3975,charter,2.9166665
431,beach,0.0,146.734,0.5333,charter,2.0833333
431,pier,0.0,146.734,0.0069,charter,2.0833333
431,private,0.0,49.35,0.0361,charter,2.0833333
431,charter,1.0,84.35,0.4216,charter,2.0833333
432,beach,0.0,235.934,0.5333,charter,3.75
432,pier,0.0,235.934,0.0069,charter,3.75
432,private,0.0,79.35,0.0361,charter,3.75
432,charter,1.0,114.35,0.4216,charter,3.75
433,beach,0.0,34.35,0.0678,pier,1.2499998
433,pier,1.0,34.35,0.0789,pier,1.2499998
433,private,0.0,38.014,0.1643,pier,1.2499998
433,charter,0.0,67.014,0.5391,pier,1.2499998
434,beach,0.0,67.774,0.1049,charter,2.0833333
434,pier,0.0,67.774,0.0079,charter,2.0833333
434,private,0.0,49.35,0.0613,charter,2.0833333
434,charter,1.0,73.35,0.3087,charter,2.0833333
435,beach,0.0,20.152,0.0678,pier,1.2499998
435,pier,1.0,20.152,0.0789,pier,1.2499998
435,private,0.0,20.152,0.1643,pier,1.2499998
435,charter,0.0,49.152,0.5391,pier,1.2499998
436,beach,0.0,74.354,0.1049,private,2.0833333
436,pier,0.0,74.354,0.0451,private,2.0833333
436,private,1.0,45.402,0.0023,private,2.0833333
436,charter,0.0,69.402,0.0046,private,2.0833333
437,beach,0.0,191.334,0.5333,private,2.9166665
437,pier,0.0,191.334,0.4522,private,2.9166665
437,private,1.0,64.35,0.2413,private,2.9166665
437,charter,0.0,99.35,1.0266,private,2.9166665
438,beach,0.0,322.218,0.5333,charter,5.4166665
438,pier,0.0,322.218,0.4522,charter,5.4166665
438,private,0.0,94.77,0.1665,charter,5.4166665
438,charter,1.0,129.77,0.3975,charter,5.4166665
439,beach,0.0,189.618,0.5333,private,2.9166665
439,pier,0.0,189.618,0.4522,private,2.9166665
439,private,1.0,55.77,0.2413,private,2.9166665
439,charter,0.0,90.77,1.0266,private,2.9166665
440,beach,0.0,489.804,0.5333,charter,7.9166665
440,pier,0.0,489.804,0.4522,charter,7.9166665
440,private,0.0,59.682,0.2413,charter,7.9166665
440,charter,1.0,94.682,1.0266,charter,7.9166665
441,beach,0.0,75.012,0.1049,charter,2.0833333
441,pier,0.0,75.012,0.0079,charter,2.0833333
441,private,0.0,19.082,0.0613,charter,2.0833333
441,charter,1.0,43.082,0.3087,charter,2.0833333
442,beach,0.0,251.804,0.5333,charter,3.75
442,pier,0.0,251.804,0.4522,charter,3.75
442,private,0.0,30.682,0.2413,charter,3.75
442,charter,1.0,65.682,1.0266,charter,3.75
443,beach,0.0,36.482,0.0678,charter,4.583332
443,pier,0.0,36.482,0.0503,charter,4.583332
443,private,0.0,36.482,0.2601,charter,4.583332
443,charter,1.0,61.482,0.5391,charter,4.583332
444,beach,0.0,13.282,0.0678,pier,1.2499998
444,pier,1.0,13.282,0.0789,pier,1.2499998
444,private,0.0,13.282,0.1643,pier,1.2499998
444,charter,0.0,42.282,0.5391,pier,1.2499998
445,beach,0.0,322.048,0.5333,private,4.583332
445,pier,0.0,322.048,0.4522,private,4.583332
445,private,1.0,167.314,0.1665,private,4.583332
445,charter,0.0,202.314,0.3975,private,4.583332
446,beach,1.0,74.196,0.2537,beach,1.2499998
446,pier,0.0,74.196,0.1498,beach,1.2499998
446,private,0.0,74.196,0.0008,beach,1.2499998
446,charter,0.0,92.696,0.0027,beach,1.2499998
447,beach,0.0,578.048,0.5333,charter,8.750001
447,pier,0.0,578.048,0.4522,charter,8.750001
447,private,0.0,300.314,0.2413,charter,8.750001
447,charter,1.0,335.314,1.0266,charter,8.750001
448,beach,0.0,138.996,0.1049,charter,2.9166665
448,pier,0.0,138.996,0.0451,charter,2.9166665
448,private,0.0,114.114,0.1574,charter,2.9166665
448,charter,1.0,138.114,0.4671,charter,2.9166665
449,beach,0.0,197.34,0.5333,charter,2.9166665
449,pier,0.0,197.34,0.0069,charter,2.9166665
449,private,0.0,42.9,0.0361,charter,2.9166665
449,charter,1.0,77.9,0.4216,charter,2.9166665
450,beach,0.0,233.818,0.5333,private,3.75
450,pier,0.0,233.818,0.4522,private,3.75
450,private,1.0,68.77,0.0156,private,3.75
450,charter,0.0,103.77,0.0058,private,3.75
451,beach,0.0,133.77,0.0678,charter,7.9166665
451,pier,0.0,133.77,0.0052,charter,7.9166665
451,private,0.0,133.77,0.1491,charter,7.9166665
451,charter,1.0,158.77,0.2421,charter,7.9166665
452,beach,0.0,94.77,0.0678,pier,5.4166665
452,pier,1.0,94.77,0.0789,pier,5.4166665
452,private,0.0,94.77,0.1643,pier,5.4166665
452,charter,0.0,123.77,0.5391,pier,5.4166665
453,beach,0.0,133.77,0.0678,charter,7.9166665
453,pier,0.0,133.77,0.0503,charter,7.9166665
453,private,0.0,133.77,0.0276,charter,7.9166665
453,charter,1.0,158.77,0.0029,charter,7.9166665
454,beach,0.0,127.058,0.1049,private,4.583332
454,pier,0.0,127.058,0.0079,private,4.583332
454,private,1.0,81.77,0.0613,private,4.583332
454,charter,0.0,105.77,0.3087,private,4.583332
455,beach,0.0,47.174,0.1049,charter,1.2499998
455,pier,0.0,47.174,0.0079,charter,1.2499998
455,private,0.0,34.35,0.0613,charter,1.2499998
455,charter,1.0,58.35,0.3087,charter,1.2499998
456,beach,1.0,109.35,0.0678,beach,5.4166665
456,pier,0.0,109.35,0.0789,beach,5.4166665
456,private,0.0,121.014,0.1643,beach,5.4166665
456,charter,0.0,150.014,0.5391,beach,5.4166665
457,beach,0.0,154.214,0.0678,private,7.0833316
457,pier,0.0,154.214,0.0503,private,7.0833316
457,private,1.0,154.214,0.2601,private,7.0833316
457,charter,0.0,179.214,0.5391,private,7.0833316
458,beach,0.0,253.174,0.1049,charter,9.583336
458,pier,0.0,253.174,0.0079,charter,9.583336
458,private,0.0,184.35,0.0613,charter,9.583336
458,charter,1.0,208.35,0.3087,charter,9.583336
459,beach,0.0,181.896,0.5333,charter,2.9166665
459,pier,0.0,181.896,0.4522,charter,2.9166665
459,private,0.0,54.054,0.2413,charter,2.9166665
459,charter,1.0,89.054,1.0266,charter,2.9166665
460,beach,0.0,78.936,0.1049,private,2.9166665
460,pier,0.0,78.936,0.0451,private,2.9166665
460,private,1.0,54.054,0.0023,private,2.9166665
460,charter,0.0,78.054,0.0046,private,2.9166665
461,beach,0.0,104.454,0.0678,private,6.2500014
461,pier,0.0,104.454,0.0789,private,6.2500014
461,private,1.0,127.666,0.0014,private,6.2500014
461,charter,0.0,156.666,0.0029,private,6.2500014
462,beach,0.0,373.05,0.5333,charter,6.2500014
462,pier,0.0,373.05,0.4522,charter,6.2500014
462,private,0.0,72.952,0.2413,charter,6.2500014
462,charter,1.0,107.952,1.0266,charter,6.2500014
463,beach,0.0,45.474,0.0678,private,2.9166665
463,pier,0.0,45.474,0.0052,private,2.9166665
463,private,1.0,45.474,0.1491,private,2.9166665
463,charter,0.0,70.474,0.2421,private,2.9166665
464,beach,0.0,45.474,0.0678,pier,2.9166665
464,pier,1.0,45.474,0.0789,pier,2.9166665
464,private,0.0,45.474,0.1643,pier,2.9166665
464,charter,0.0,74.474,0.0041,pier,2.9166665
465,beach,0.0,106.858,0.1049,charter,3.75
465,pier,0.0,106.858,0.0451,charter,3.75
465,private,0.0,68.77,0.0023,charter,3.75
465,charter,1.0,92.77,0.0046,charter,3.75
466,beach,0.0,233.818,0.5333,private,3.75
466,pier,0.0,233.818,0.0069,private,3.75
466,private,1.0,68.77,0.0361,private,3.75
466,charter,0.0,103.77,0.4216,private,3.75
467,beach,0.0,147.258,0.1049,private,5.4166665
467,pier,0.0,147.258,0.0451,private,5.4166665
467,private,1.0,94.77,0.0023,private,5.4166665
467,charter,0.0,118.77,0.0046,private,5.4166665
468,beach,0.0,147.258,0.1049,private,5.4166665
468,pier,0.0,147.258,0.0451,private,5.4166665
468,private,1.0,94.77,0.0238,private,5.4166665
468,charter,0.0,118.77,0.0468,private,5.4166665
469,beach,0.0,189.618,0.5333,charter,2.9166665
469,pier,0.0,189.618,0.4522,charter,2.9166665
469,private,0.0,55.77,0.2413,charter,2.9166665
469,charter,1.0,90.77,1.0266,charter,2.9166665
470,beach,0.0,66.458,0.1049,charter,2.0833333
470,pier,0.0,66.458,0.0079,charter,2.0833333
470,private,0.0,42.77,0.0613,charter,2.0833333
470,charter,1.0,66.77,0.3087,charter,2.0833333
471,beach,0.0,278.018,0.5333,private,4.583332
471,pier,0.0,278.018,0.4522,private,4.583332
471,private,1.0,81.77,0.1665,private,4.583332
471,charter,0.0,116.77,0.3975,private,4.583332
472,beach,0.0,233.818,0.5333,charter,3.75
472,pier,0.0,233.818,0.4522,charter,3.75
472,private,0.0,68.77,0.0156,charter,3.75
472,charter,1.0,103.77,0.0058,charter,3.75
473,beach,0.0,66.458,0.1049,charter,2.0833333
473,pier,0.0,66.458,0.0451,charter,2.0833333
473,private,0.0,42.77,0.0238,charter,2.0833333
473,charter,1.0,66.77,0.0468,charter,2.0833333
474,beach,0.0,278.018,0.5333,charter,4.583332
474,pier,0.0,278.018,0.0069,charter,4.583332
474,private,0.0,81.77,0.0361,charter,4.583332
474,charter,1.0,116.77,0.4216,charter,4.583332
475,beach,0.0,55.77,0.0678,charter,2.9166665
475,pier,0.0,55.77,0.0052,charter,2.9166665
475,private,0.0,55.77,0.1491,charter,2.9166665
475,charter,1.0,80.77,0.2421,charter,2.9166665
476,beach,0.0,68.77,0.0678,pier,3.75
476,pier,1.0,68.77,0.0789,pier,3.75
476,private,0.0,68.77,0.1643,pier,3.75
476,charter,0.0,97.77,0.5391,pier,3.75
477,beach,0.0,42.282,0.0678,private,5.4166665
477,pier,0.0,42.282,0.0789,private,5.4166665
477,private,1.0,166.212,0.0897,private,5.4166665
477,charter,0.0,201.212,1.0905,private,5.4166665
478,beach,0.0,36.482,0.0678,private,4.583332
478,pier,0.0,36.482,0.0789,private,4.583332
478,private,1.0,36.482,0.1643,private,4.583332
478,charter,0.0,65.482,0.5391,private,4.583332
479,beach,0.0,13.282,0.0678,charter,1.2499998
479,pier,0.0,13.282,0.0503,charter,1.2499998
479,private,0.0,13.282,0.2601,charter,1.2499998
479,charter,1.0,38.282,0.5391,charter,1.2499998
480,beach,0.0,97.812,0.1049,private,2.9166665
480,pier,0.0,97.812,0.0451,private,2.9166665
480,private,1.0,24.882,0.0023,private,2.9166665
480,charter,0.0,48.882,0.0046,private,2.9166665
481,beach,0.0,36.482,0.0678,private,4.583332
481,pier,0.0,36.482,0.0025,private,4.583332
481,private,1.0,36.482,0.0499,private,4.583332
481,charter,0.0,65.482,0.2421,private,4.583332
482,beach,0.0,13.282,0.0678,charter,1.2499998
482,pier,0.0,13.282,0.0503,charter,1.2499998
482,private,0.0,13.282,0.023,charter,1.2499998
482,charter,1.0,38.282,0.1648,charter,1.2499998
483,beach,0.0,108.974,0.0678,charter,3.75
483,pier,0.0,108.974,0.0789,charter,3.75
483,private,0.0,139.656,0.0559,charter,3.75
483,charter,1.0,174.656,0.6456,charter,3.75
484,beach,0.0,216.216,0.5333,charter,2.9166665
484,pier,0.0,216.216,0.0069,charter,2.9166665
484,private,0.0,88.374,0.0361,charter,2.9166665
484,charter,1.0,123.374,0.4216,charter,2.9166665
485,beach,0.0,139.656,0.1049,private,3.75
485,pier,0.0,139.656,0.0451,private,3.75
485,private,1.0,108.974,0.1574,private,3.75
485,charter,0.0,132.974,0.4671,private,3.75
486,beach,0.0,113.256,0.1049,charter,2.9166665
486,pier,0.0,113.256,0.0451,charter,2.9166665
486,private,0.0,88.374,0.0023,charter,2.9166665
486,charter,1.0,112.374,0.0046,charter,2.9166665
487,beach,0.0,129.574,0.0678,pier,4.583332
487,pier,1.0,129.574,0.0789,pier,4.583332
487,private,0.0,147.186,0.1643,pier,4.583332
487,charter,0.0,176.186,0.5391,pier,4.583332
488,beach,0.0,146.734,0.5333,charter,2.0833333
488,pier,0.0,146.734,0.0069,charter,2.0833333
488,private,0.0,49.35,0.0361,charter,2.0833333
488,charter,1.0,84.35,0.4216,charter,2.0833333
489,beach,1.0,87.814,0.0678,beach,3.75
489,pier,0.0,87.814,0.0503,beach,3.75
489,private,0.0,87.814,0.2601,beach,3.75
489,charter,0.0,112.814,0.5391,beach,3.75
490,beach,0.0,414.334,0.5333,charter,7.0833316
490,pier,0.0,414.334,0.4522,charter,7.0833316
490,private,0.0,139.35,0.2413,charter,7.0833316
490,charter,1.0,174.35,1.0266,charter,7.0833316
491,beach,0.0,94.35,0.0678,private,4.583332
491,pier,0.0,94.35,0.0789,private,4.583332
491,private,1.0,104.414,0.1643,private,4.583332
491,charter,0.0,133.414,0.5391,private,4.583332
492,beach,1.0,66.654,0.0678,beach,3.75
492,pier,0.0,66.654,0.0789,beach,3.75
492,private,0.0,81.466,0.1643,beach,3.75
492,charter,0.0,110.466,0.5391,beach,3.75
493,beach,0.0,41.454,0.0678,charter,2.0833333
493,pier,0.0,41.454,0.0789,charter,2.0833333
493,private,0.0,50.666,0.1643,charter,2.0833333
493,charter,1.0,79.666,0.5391,charter,2.0833333
494,beach,0.0,351.496,0.5333,private,6.2500014
494,pier,0.0,351.496,0.4522,private,6.2500014
494,private,1.0,104.454,0.0156,private,6.2500014
494,charter,0.0,139.454,0.0058,private,6.2500014
495,beach,0.0,41.454,0.0678,pier,2.0833333
495,pier,1.0,41.454,0.0025,pier,2.0833333
495,private,0.0,50.666,0.0499,pier,2.0833333
495,charter,0.0,79.666,0.2421,pier,2.0833333
496,beach,0.0,91.854,0.0678,pier,5.4166665
496,pier,1.0,91.854,0.0789,pier,5.4166665
496,private,0.0,112.266,0.0014,pier,5.4166665
496,charter,0.0,141.266,0.0029,pier,5.4166665
497,beach,0.0,115.736,0.1049,charter,4.583332
497,pier,0.0,115.736,0.0079,charter,4.583332
497,private,0.0,79.254,0.0613,charter,4.583332
497,charter,1.0,103.254,0.3087,charter,4.583332
498,beach,0.0,41.454,0.0678,charter,2.0833333
498,pier,0.0,41.454,0.0789,charter,2.0833333
498,private,0.0,60.536,0.0559,charter,2.0833333
498,charter,1.0,95.536,0.6456,charter,2.0833333
499,beach,0.0,50.666,0.0678,charter,2.0833333
499,pier,0.0,50.666,0.0052,charter,2.0833333
499,private,0.0,60.536,0.0732,charter,2.0833333
499,charter,1.0,90.036,0.1726,charter,2.0833333
500,beach,0.0,139.496,0.5333,charter,2.0833333
500,pier,0.0,139.496,0.4522,charter,2.0833333
500,private,0.0,41.454,0.0156,charter,2.0833333
500,charter,1.0,76.454,0.0058,charter,2.0833333
501,beach,0.0,351.496,0.5333,charter,6.2500014
501,pier,0.0,351.496,0.0069,charter,6.2500014
501,private,0.0,104.454,0.0361,charter,6.2500014
501,charter,1.0,139.454,0.4216,charter,6.2500014
502,beach,0.0,54.054,0.0678,pier,2.9166665
502,pier,1.0,54.054,0.0789,pier,2.9166665
502,private,0.0,66.066,0.1643,pier,2.9166665
502,charter,0.0,95.066,0.5391,pier,2.9166665
503,beach,0.0,181.896,0.5333,charter,2.9166665
503,pier,0.0,181.896,0.4522,charter,2.9166665
503,private,0.0,54.054,0.2413,charter,2.9166665
503,charter,1.0,89.054,1.0266,charter,2.9166665
504,beach,0.0,28.854,0.0678,charter,1.2499998
504,pier,0.0,28.854,0.0025,charter,1.2499998
504,private,0.0,35.266,0.0499,charter,1.2499998
504,charter,1.0,64.266,0.2421,charter,1.2499998
505,beach,0.0,23.736,0.2537,pier,0.4166667
505,pier,1.0,23.736,0.1498,pier,0.4166667
505,private,0.0,23.736,0.0233,pier,0.4166667
505,charter,0.0,42.236,0.0219,pier,0.4166667
506,beach,0.0,54.696,0.5333,charter,0.4166667
506,pier,0.0,54.696,0.4522,charter,0.4166667
506,private,0.0,16.254,0.0156,charter,0.4166667
506,charter,1.0,51.254,0.0058,charter,0.4166667
507,beach,0.0,28.854,0.0678,private,1.2499998
507,pier,0.0,28.854,0.0789,private,1.2499998
507,private,1.0,35.266,0.0014,private,1.2499998
507,charter,0.0,64.266,0.0029,private,1.2499998
508,beach,0.0,56.074,0.0678,charter,3.75
508,pier,0.0,56.074,0.0789,charter,3.75
508,private,0.0,92.046,0.0102,charter,3.75
508,charter,1.0,127.046,0.0209,charter,3.75
509,beach,0.0,260.406,0.5333,charter,4.583332
509,pier,0.0,260.406,0.4522,charter,4.583332
509,private,0.0,66.674,0.0156,charter,4.583332
509,charter,1.0,101.674,0.0058,charter,4.583332
510,beach,0.0,301.806,0.5333,charter,5.4166665
510,pier,0.0,301.806,0.4522,charter,5.4166665
510,private,0.0,77.274,0.1665,charter,5.4166665
510,charter,1.0,112.274,0.3975,charter,5.4166665
511,beach,0.0,34.874,0.0678,private,2.0833333
511,pier,0.0,34.874,0.0789,private,2.0833333
511,private,1.0,44.086,0.0971,private,2.0833333
511,charter,0.0,73.086,0.1648,private,2.0833333
512,beach,0.0,92.046,0.1049,charter,3.75
512,pier,0.0,92.046,0.0451,charter,3.75
512,private,0.0,56.074,0.0238,charter,3.75
512,charter,1.0,80.074,0.0468,charter,3.75
513,beach,0.0,384.606,0.5333,private,7.0833316
513,pier,0.0,384.606,0.4522,private,7.0833316
513,private,1.0,98.474,0.2413,private,7.0833316
513,charter,0.0,133.474,1.0266,private,7.0833316
514,beach,0.0,260.406,0.5333,charter,4.583332
514,pier,0.0,260.406,0.4522,charter,4.583332
514,private,0.0,66.674,0.0156,charter,4.583332
